1|3537856|41|Human-Microbiome-3.9M-Gene-Catalog-(metahit-v2)|MC3.MG68.AS1.GP1.C30478.G11|van|MUSTARD|GLYCOPEPTIDE	334
SIQ38261.1|PAV3B1-1|metallo-beta-lactamaseclassB[Pseudacidovoraxsp.RU35E]|BLDB|BETA-LACTAM	338
gi|636676678|gb|AIA16757.1|thymidylatesynthase,partial[unculturedbacterium]|FolateSynthesisInhibitor|FARME|FOLATE-SYNTHESIS-INHABITOR	168
1|1396079|41|Human-Microbiome-3.9M-Gene-Catalog-(metahit-v2)|MC3.MG222.AS1.GP1.C43416.G21|van|MUSTARD|GLYCOPEPTIDE	360
OJW61992.1|XB3X355-1|hypotheticalproteinBGO57_16905[Sphingomonadalesbacterium63-6]|BLDB|BETA-LACTAM	299
WP_066760910.1|XB3X24-1|subclassB3metallo-beta-lactamase[Croceicoccuspelagius]|BLDB|BETA-LACTAM	303
gi|599572|dbj|BAA06252.1|CumA-3|beta-lactamaseprecursor[Proteusvulgaris]|BLDB|BETA-LACTAM	300
gi|636673112|gb|AIA14368.1|Dihydrofolatereductase,partial[unculturedbacterium]|FolateSynthesisInhibitor|FARME|FOLATE-SYNTHESIS-INHABITOR	148
gi|636672048|gb|AIA13654.1|RibDC-terminaldomainprotein[unculturedbacterium]|FolateSynthesisInhibitor|FARME|FOLATE-SYNTHESIS-INHABITOR	197
WP_082922207.1|XB3X299-1|subclassB3metallo-beta-lactamase[Croceicoccusmobilis]|BLDB|BETA-LACTAM	298
gi|636669436|gb|AIA11984.1|thymidylatesynthase[unculturedbacterium]|FolateSynthesisInhibitor|FARME|FOLATE-SYNTHESIS-INHABITOR	181
1|2040544|36|Human-Microbiome-3.9M-Gene-Catalog-(metahit-v2)|MC3.MG296.AS1.GP1.C49012.G1|sul|MUSTARD|SULFONAMIDE	258
gi|995950393|gb|AMJ38194.1|helix-turn-helixprotein[unculturedbacterium]|Tetracycline|FARME|TETRACYCLINE	117
1|3205512|6|Human-Microbiome-3.9M-Gene-Catalog-(metahit-v2)|MC3.MG389.AS1.GP1.C83446.G6|aac6|MUSTARD|AMINOGLYCOSIDE	157
1|2503366|7|Human-Microbiome-3.9M-Gene-Catalog-(metahit-v2)|MC3.MG332.AS1.GP1.C28091.G2|ant|MUSTARD|AMINOGLYCOSIDE	287
1|3720921|26|Human-Microbiome-3.9M-Gene-Catalog-(metahit-v2)|MC3.MG9.AS1.GP1.C16186.G2|erm|MUSTARD|MACROLIDE	261
gi|636674089|gb|AIA15024.1|MviN-likeprotein[unculturedbacterium]|FolateSynthesisInhibitor|FARME|FOLATE-SYNTHESIS-INHABITOR	234
gi|636673866|gb|AIA14872.1|Thymidylatesynthase[unculturedbacterium]|FolateSynthesisInhibitor|FARME|FOLATE-SYNTHESIS-INHABITOR	299
AIY41979.1|COLC3-1|Beta-lactamase[Collimonasarenae]|BLDB|BETA-LACTAM	396
WP_036071584.1|AFAM021-1|classAbeta-lactamase[Listeriarocourtiae]|BLDB|BETA-LACTAM	307
gi|636674341|gb|AIA15198.1|TetA[unculturedbacterium]|Tetracycline|FARME|TETRACYCLINE	394
gi|636671096|gb|AIA13015.1|Dihydrofolatereductase,partial[unculturedbacterium]|FolateSynthesisInhibitor|FARME|FOLATE-SYNTHESIS-INHABITOR	145
WP_034863517.1|ENTC2-1|classCbeta-lactamase[EnterobacteriaceaebacteriumB14]|BLDB|BETA-LACTAM	386
1|3714180|39|Human-Microbiome-3.9M-Gene-Catalog-(metahit-v2)|MC3.MG89.AS1.GP1.C42719.G5|tetM|MUSTARD|TETRACYCLINE	689
gi|636669833|gb|AIA12255.1|Acetyltransferase(GNAT)domainprotein[unculturedbacterium]|Beta-lactam|FARME|BETA-LACTAM	129
gi|636668620|gb|AIA11475.1|Gram-negativebacterialtonBprotein[unculturedbacterium]|FolateSynthesisInhibitor|FARME|FOLATE-SYNTHESIS-INHABITOR	216
gi|636674222|gb|AIA15117.1|Dihydrofolatereductase[unculturedbacterium]|FolateSynthesisInhibitor|FARME|FOLATE-SYNTHESIS-INHABITOR	160
tr|H1S4B3|AmpC|CBMAR|BETA-LACTAM	392
EOT25994.1|OXA-D1120|hypotheticalproteinC805_01966[Eubacteriumsp.14-2]|BLDB|BETA-LACTAM	335
gi|602249361|gb|AHN92764.1|N-acetyltransferaseGCN5[unculturedbacteriumDCM008Kan01]|Aminoglycoside|FARME|AMINOGLYCOSIDE	138
gi|636668014|gb|AIA11113.1|ArgKprotein,partial[unculturedbacterium]|Beta-lactam|FARME|BETA-LACTAM	263
gi|636673487|gb|AIA14622.1|GTP-bindingproteinLepAC-terminus,partial[unculturedbacterium]|Beta-lactam|FARME|BETA-LACTAM	190
gi|995946294|gb|AMJ35259.1|bacterialregulatoryproteins,tetRfamily[unculturedbacterium]|Amphenicol|FARME|PHENICOL	187
1|591318|41|Human-Microbiome-3.9M-Gene-Catalog-(metahit-v2)|MC3.MG138.AS1.GP1.C6335.G1|van|MUSTARD|GLYCOPEPTIDE	340
gi|636677705|gb|AIA17448.1|fibro-slimedomain,partial[unculturedbacterium]|FolateSynthesisInhibitor|FARME|FOLATE-SYNTHESIS-INHABITOR	350
EAQ37928.1|DOK1B1-1|metallo-beta-lactamasesuperfamilyprotein[DokdoniadonghaensisMED134]|BLDB|BETA-LACTAM	265
CUU26214.1|ERG-1|Beta-lactamase(plasmid)[Erwiniagerundensis]|BLDB|BETA-LACTAM	379
1|2835323|12|Human-Microbiome-3.9M-Gene-Catalog-(metahit-v2)|MC3.MG363.AS1.GP1.C22059.G4|blaa|MUSTARD|BETA-LACTAM	244
gi|636673508|gb|AIA14636.1|D-alaD-alaligaseN-terminus[unculturedbacterium]|Glycopeptide|FARME|GLYCOPEPTIDE	210
1|636202|41|Human-Microbiome-3.9M-Gene-Catalog-(metahit-v2)|MC3.MG140.AS1.GP1.C41566.G36|van|MUSTARD|GLYCOPEPTIDE	396
YP_277581bacitracinresistanceprotein[CandidatusBlochmanniapennsylvanicusstr.BPEN].|bacitracin__bacA|SARG|BACITRACIN	294
gi|636671279|gb|AIA13135.1|AAAdomainprotein[unculturedbacterium]|Aminoglycoside|FARME|AMINOGLYCOSIDE	206
gi|636675508|gb|AIA15967.1|FGGYfamilyofcarbohydratekinases,N-terminaldomainprotein,partial[unculturedbacterium]|FolateSynthesisInhibitor|FARME|FOLATE-SYNTHESIS-INHABITOR	339
gi|224588246|gb|ACN58870.1|xyloseABCtransporter[unculturedbacteriumBLR13]|Beta-lactam|FARME|BETA-LACTAM	380
gi|636668124|gb|AIA11180.1|MajorFacilitatorSuperfamily,partial[unculturedbacterium]|Tetracycline|FARME|TETRACYCLINE	290
gi|298571710|gb|ADI87862.1|hypotheticalproteinAKSOIL_0354[unculturedbacteriumAk20-3]|Amphenicol|FARME|PHENICOL	282
gi|636678656|gb|AIA18093.1|Dihydrofolatereductase[unculturedbacterium]|FolateSynthesisInhibitor|FARME|FOLATE-SYNTHESIS-INHABITOR	219
gi|636677671|gb|AIA17426.1|ramA,partial[unculturedbacterium]|Tetracycline|FARME|TETRACYCLINE	126
1|656622|7|Human-Microbiome-3.9M-Gene-Catalog-(metahit-v2)|MC3.MG142.AS1.GP1.C40860.G2|ant|MUSTARD|AMINOGLYCOSIDE	293
1|2324755|39|Human-Microbiome-3.9M-Gene-Catalog-(metahit-v2)|MC3.MG321.AS1.GP1.C22492.G2|tetM|MUSTARD|TETRACYCLINE	602
gi|636676494|gb|AIA16629.1|Murligasefamily,glutamateligasedomainprotein[unculturedbacterium]|Glycopeptide|FARME|GLYCOPEPTIDE	332
gi|636670049|gb|AIA12390.1|Carbohydrate-selectiveporin,OprBfamily,partial[unculturedbacterium]|Beta-lactam|FARME|BETA-LACTAM	250
gi|636667829|gb|AIA11004.1|ROKfamily[unculturedbacterium]|Beta-lactam|FARME|BETA-LACTAM	324
ACG79382.1|XB3X1040-1|beta-lactamase-likeprotein[PhenylobacteriumzucineumHLK1]|BLDB|BETA-LACTAM	291
gi|636677125|gb|AIA17055.1|Penicillinbindingproteintranspeptidasedomainprotein[unculturedbacterium]|FolateSynthesisInhibitor|FARME|FOLATE-SYNTHESIS-INHABITOR	137
1|1742024|39|Human-Microbiome-3.9M-Gene-Catalog-(metahit-v2)|MC3.MG267.AS1.GP1.C48864.G3|tetM|MUSTARD|TETRACYCLINE	604
WP_026260878.1|SPI1B10-1|subclassB1metallo-beta-lactamase[Spirosomaluteum]|BLDB|BETA-LACTAM	266
gi|808352500|gb|AKD43328.1|BKC-1|bKC-1(plasmid)[Klebsiellapneumoniae]|BLDB|BETA-LACTAM	313
1|3505358|41|Human-Microbiome-3.9M-Gene-Catalog-(metahit-v2)|MC3.MG64.AS1.GP1.C23936.G2|van|MUSTARD|GLYCOPEPTIDE	330
tr|B5B4Y9|B5B4Y9_ACIBAExtended-spectrumbeta-lactamasePER-1(Fragment)OS=AcinetobacterbaumanniiGN=blaPERPE=4SV=1|CBMAR|BETA-LACTAM	187
gi|636680156|gb|AIA19086.1|Cellcycleprotein[unculturedbacterium]|Glycopeptide|FARME|GLYCOPEPTIDE	396
WP_093920657.1|AFAM042-1|classAbeta-lactamase,subclassA2[Sunxiuqiniaelliptica]|BLDB|BETA-LACTAM	304
1|3162103|26|Human-Microbiome-3.9M-Gene-Catalog-(metahit-v2)|MC3.MG386.AS1.GP1.C59504.G1|erm|MUSTARD|MACROLIDE	245
1|3295715|39|Human-Microbiome-3.9M-Gene-Catalog-(metahit-v2)|MC3.MG46.AS1.GP1.C11199.G2|tetM|MUSTARD|TETRACYCLINE	700
gi|995943374|gb|AMJ33118.1|ferritin-likedomainprotein,partial[unculturedbacterium]|Beta-lactam|FARME|BETA-LACTAM	37
1|266630|8|Human-Microbiome-3.9M-Gene-Catalog-(metahit-v2)|MC3.MG12.AS1.GP1.C22467.G2|aph|MUSTARD|AMINOGLYCOSIDE	246
gi|636676514|gb|AIA16644.1|PyridoxalphosphatebiosynthesisproteinPdxJ[unculturedbacterium]|Glycopeptide|FARME|GLYCOPEPTIDE	247
gi|995950584|gb|AMJ38331.1|tetracyclinrepressor,C-terminalall-alphadomainprotein[unculturedbacterium]|Beta-lactam|FARME|BETA-LACTAM	208
1|2561456|27|Human-Microbiome-3.9M-Gene-Catalog-(metahit-v2)|MC3.MG339.AS1.GP1.C14457.G2|fos|MUSTARD|FOSFOMYCIN	170
OOG35803.1|XB3X127-1|subclassB3metallo-beta-lactamase[Rhodanobactersp.C06]|BLDB|BETA-LACTAM	295
gi|254967100|gb|ACT97592.1|putativeD-alanine-D-alanineligase[unculturedorganism]|Glycopeptide|FARME|GLYCOPEPTIDE	334
7398|3877097|42|ARD-reference-gene-catalog|U19459|vat|MUSTARD|STREPTOGRAMIN	212
gi|636676217|gb|AIA16450.1|D-alanine--D-alanineligase[unculturedbacterium]|Glycopeptide|FARME|GLYCOPEPTIDE	332
gi|636680287|gb|AIA19171.1|exopolysaccharidebiosynthesispolyprenylglycosylphosphotransferase,partial[unculturedbacterium]|Beta-lactam|FARME|BETA-LACTAM	245
gi|242129266|gb|ACS83715.1|cellwall/surfacerepeatprotein[unculturedbacteriumAOCefta2]|Beta-lactam|FARME|BETA-LACTAM	703
1|2626948|35|Human-Microbiome-3.9M-Gene-Catalog-(metahit-v2)|MC3.MG345.AS1.GP1.C11399.G7|qnr|MUSTARD|QUINOLONE	221
1|2913608|14|Human-Microbiome-3.9M-Gene-Catalog-(metahit-v2)|MC3.MG369.AS1.GP1.C12962.G2|blab1|MUSTARD|BETA-LACTAM	242
gi|857586085|emb|CRL63205.1|MultidrugresistanceproteinMdtAprecursor[Proteusvulgaris]|multidrug__mdtA|SARG|MULTIDRUG	411
gi|995944229|gb|AMJ33751.1|bacterialregulatoryhelix-turn-helixprotein,lysRfamily,partial[unculturedbacterium]|Beta-lactam|FARME|BETA-LACTAM	213
gi|636670135|gb|AIA12438.1|UDP-N-acetylenolpyruvoylglucosaminereductase,partial[unculturedbacterium]|Glycopeptide|FARME|GLYCOPEPTIDE	212
ZP_03541894undecaprenolkinase[ComamonastestosteroniKF-1].|bacitracin__bacA|SARG|BACITRACIN	274
SDW26261.1|PenP-59|beta-lactamaseclassA[Marininemamesophilum]|BLDB|BETA-LACTAM	300
7398|3877101|42|ARD-reference-gene-catalog|ACX92987|vat|MUSTARD|STREPTOGRAMIN	216
gi|636676178|gb|AIA16424.1|Proteinkinasedomainprotein,partial[unculturedbacterium]|Aminoglycoside|FARME|AMINOGLYCOSIDE	488
gi|636674038|gb|AIA14990.1|AminotransferaseclassIandII,partial[unculturedbacterium]|Glycopeptide|FARME|GLYCOPEPTIDE	266
gi|636671391|gb|AIA13212.1|Dihydrofolatereductase[unculturedbacterium]|FolateSynthesisInhibitor|FARME|FOLATE-SYNTHESIS-INHABITOR	163
1|2085548|26|Human-Microbiome-3.9M-Gene-Catalog-(metahit-v2)|MC3.MG3.AS1.GP1.C1960.G2|erm|MUSTARD|MACROLIDE	284
gi|636679144|gb|AIA18420.1|thymidylatesynthase[unculturedbacterium]|FolateSynthesisInhibitor|FARME|FOLATE-SYNTHESIS-INHABITOR	116
3|3874979|23|ARD-Forsberg-gene-catalog|S19_TR_119_KJ695972_1_2|dfrA|MUSTARD|TRIMETHOPRIM	191
1|2827506|8|Human-Microbiome-3.9M-Gene-Catalog-(metahit-v2)|MC3.MG362.AS1.GP1.C27301.G1|aph|MUSTARD|AMINOGLYCOSIDE	256
WP_082433514.1|FLG1B1-1|subclassB1metallo-beta-lactamase[Flagellimonaseckloniae]|BLDB|BETA-LACTAM	263
gi|1028100627|ref|WP_063856762.1|glycopeptideresistanceaccessoryproteinVanW-G[Enterococcusfaecalis]|VANCOMYCIN|NDARO|GLYCOPEPTIDE	281
tr|C7S9D0|C7S9D0_ECOLXBeta-lactamaseOXA-1OS=EscherichiacoliGN=oxa1PE=4SV=1|CBMAR|BETA-LACTAM	291
1|2163122|39|Human-Microbiome-3.9M-Gene-Catalog-(metahit-v2)|MC3.MG304.AS1.GP1.C13575.G5|tetM|MUSTARD|TETRACYCLINE	603
EFE13668.1|OXA-D1110|penicillin-bindingprotein,transpeptidasedomainprotein[Clostridiumsp.M62/1]|BLDB|BETA-LACTAM	328
gi|636676748|gb|AIA16802.1|Helix-turn-helixdomainprotein[unculturedbacterium]|FolateSynthesisInhibitor|FARME|FOLATE-SYNTHESIS-INHABITOR	161
gi|636674121|gb|AIA15046.1|Proteinofunknownfunction(DUF2950),partial[unculturedbacterium]|Beta-lactam|FARME|BETA-LACTAM	225
WP_051315106.1|AGP1B3-2|subclassB1metallo-beta-lactamase[Algoriphagusterrigena]|BLDB|BETA-LACTAM	230
gi|636679862|gb|AIA18896.1|Dihydrofolatereductase[unculturedbacterium]|FolateSynthesisInhibitor|FARME|FOLATE-SYNTHESIS-INHABITOR	130
gi|636677871|gb|AIA17562.1|CatalyticLigBsubunitofaromaticring-openingdioxygenase,partial[unculturedbacterium]|FolateSynthesisInhibitor|FARME|FOLATE-SYNTHESIS-INHABITOR	207
1|3263716|41|Human-Microbiome-3.9M-Gene-Catalog-(metahit-v2)|MC3.MG40.AS1.GP1.C20346.G5|van|MUSTARD|GLYCOPEPTIDE	328
ESQ84134.1|XB3X667-1|hypotheticalproteinAEAC466_10330[Asticcacaulissp.AC466]|BLDB|BETA-LACTAM	288
1|2212587|39|Human-Microbiome-3.9M-Gene-Catalog-(metahit-v2)|MC3.MG309.AS1.GP1.C39097.G8|tetM|MUSTARD|TETRACYCLINE	621
gi|636673327|gb|AIA14511.1|Chloramphenicol_Efflux_Pump[unculturedbacterium]|Amphenicol|FARME|PHENICOL	390
gi|636670806|gb|AIA12838.1|VWFA-relatedAcidobacterialdomain,partial[unculturedbacterium]|Glycopeptide|FARME|GLYCOPEPTIDE	177
gi|636676446|gb|AIA16594.1|thymidylatesynthase[unculturedbacterium]|Amphenicol|FARME|PHENICOL	264
gi|636678706|gb|AIA18130.1|Dihydrofolatereductase[unculturedbacterium]|FolateSynthesisInhibitor|FARME|FOLATE-SYNTHESIS-INHABITOR	180
gi|242129268|gb|ACS83717.1|hypotheticalproteinWISOIL_0028[unculturedbacteriumAOCefta2]|Beta-lactam|FARME|BETA-LACTAM	159
gi|636671769|gb|AIA13458.1|EamA-liketransporterfamily[unculturedbacterium]|Glycopeptide|FARME|GLYCOPEPTIDE	157
1|1349062|41|Human-Microbiome-3.9M-Gene-Catalog-(metahit-v2)|MC3.MG217.AS1.GP1.C26724.G3|van|MUSTARD|GLYCOPEPTIDE	312
1|2244256|39|Human-Microbiome-3.9M-Gene-Catalog-(metahit-v2)|MC3.MG313.AS1.GP1.C7904.G2|tetM|MUSTARD|TETRACYCLINE	609
1|1887093|39|Human-Microbiome-3.9M-Gene-Catalog-(metahit-v2)|MC3.MG286.AS1.GP1.C11377.G1|tetM|MUSTARD|TETRACYCLINE	692
gi|636671909|gb|AIA13558.1|Familyofunknownfunction(DUF500)[unculturedbacterium]|Beta-lactam|FARME|BETA-LACTAM	247
7398|3875320|21|ARD-reference-gene-catalog|X59968_1|cml|MUSTARD|PHENICOL	205
gi|1105502052|ref|WP_071846204.1|MULTISPECIES:aminoglycoside6'-N-acetyltransferase[Gammaproteobacteria]|AMINOGLYCOSIDE|NDARO|AMINOGLYCOSIDE	184
gi|636668972|gb|AIA11679.1|Dihydrofolatereductase[unculturedbacterium]|FolateSynthesisInhibitor|FARME|FOLATE-SYNTHESIS-INHABITOR	168
gi|224588248|gb|ACN58872.1|xyloseABCtransporter[unculturedbacteriumBLR13]|Beta-lactam|FARME|BETA-LACTAM	355
gi|636672849|gb|AIA14196.1|Lycopenecyclaseprotein[unculturedbacterium]|FolateSynthesisInhibitor|FARME|FOLATE-SYNTHESIS-INHABITOR	386
gi|636679635|gb|AIA18742.1|Glutamate/Leucine/Phenylalanine/Valinedehydrogenase,partial[unculturedbacterium]|FolateSynthesisInhibitor|FARME|FOLATE-SYNTHESIS-INHABITOR	321
7398|3877098|42|ARD-reference-gene-catalog|AAA24783.1|vat|MUSTARD|STREPTOGRAMIN	209
1|198895|14|Human-Microbiome-3.9M-Gene-Catalog-(metahit-v2)|MC3.MG114.AS1.GP1.C30057.G2|blab1|MUSTARD|BETA-LACTAM	206
1|3437960|39|Human-Microbiome-3.9M-Gene-Catalog-(metahit-v2)|MC3.MG6.AS1.GP1.C43486.G21|tetM|MUSTARD|TETRACYCLINE	695
1|393867|26|Human-Microbiome-3.9M-Gene-Catalog-(metahit-v2)|MC3.MG122.AS1.GP1.C54545.G21|erm|MUSTARD|MACROLIDE	284
1|3076921|26|Human-Microbiome-3.9M-Gene-Catalog-(metahit-v2)|MC3.MG382.AS1.GP1.C32195.G9|erm|MUSTARD|MACROLIDE	284
EZP57001.1|SPM3B5-1|Metallo-beta-lactamasesuperfamilyprotein[Sphingomonassp.RIT328]|BLDB|BETA-LACTAM	285
gi|636668648|gb|AIA11493.1|Tetracycline_Resistance_MFS_Efflux_Pump,partial[unculturedbacterium]|Tetracycline|FARME|TETRACYCLINE	422
1|2755604|35|Human-Microbiome-3.9M-Gene-Catalog-(metahit-v2)|MC3.MG358.AS1.GP1.C24965.G3|qnr|MUSTARD|QUINOLONE	211
AKH41326.1|XB3X16-1|Metallo-beta-lactamaseL1precursor[Altererythrobacteratlanticus]|BLDB|BETA-LACTAM	314
1|3766888|39|Human-Microbiome-3.9M-Gene-Catalog-(metahit-v2)|MC3.MG93.AS1.GP1.C33766.G5|tetM|MUSTARD|TETRACYCLINE	695
gi|402496414|gb|AFQ60589.1|BlaP1[unculturedPseudomonassp.]|Beta-lactam|FARME|BETA-LACTAM	380
gi|636677941|gb|AIA17611.1|Branched-chainaminoacidtransportsystem/permeasecomponent[unculturedbacterium]|FolateSynthesisInhibitor|FARME|FOLATE-SYNTHESIS-INHABITOR	333
SIT98088.1|CHR1B1-1|Glyoxylase,beta-lactamasesuperfamilyII[ChryseobacteriumbovisDSM19482]|BLDB|BETA-LACTAM	244
1|3114648|14|Human-Microbiome-3.9M-Gene-Catalog-(metahit-v2)|MC3.MG385.AS1.GP1.C3239.G6|blab1|MUSTARD|BETA-LACTAM	228
gi|636674292|gb|AIA15164.1|POTRAdomain,FtsQ-type[unculturedbacterium]|Glycopeptide|FARME|GLYCOPEPTIDE	366
gi|636675345|gb|AIA15856.1|adenylatekinase[unculturedbacterium]|FolateSynthesisInhibitor|FARME|FOLATE-SYNTHESIS-INHABITOR	220
1|1431944|8|Human-Microbiome-3.9M-Gene-Catalog-(metahit-v2)|MC3.MG227.AS1.GP1.C31695.G15|aph|MUSTARD|AMINOGLYCOSIDE	294
gi|226432219|gb|ACO55655.1|TER-1|TER-1beta-lactamase[Raoultellaterrigena]|BLDB|BETA-LACTAM	284
1|2440367|17|Human-Microbiome-3.9M-Gene-Catalog-(metahit-v2)|MC3.MG328.AS1.GP1.C16795.G1|blac|MUSTARD|BETA-LACTAM	250
gi|197296840|gb|ACH59000.1|putativeresponseregulator[unculturedbacteriumBLR10]|Beta-lactam|FARME|BETA-LACTAM	592
gi|636674249|gb|AIA15136.1|Phosphatetransporterfamily[unculturedbacterium]|Tetracycline|FARME|TETRACYCLINE	372
1|3833410|39|Human-Microbiome-3.9M-Gene-Catalog-(metahit-v2)|MC3.MG97.AS1.GP1.C42580.G5|tetM|MUSTARD|TETRACYCLINE	596
gi|636678703|gb|AIA18127.1|NUDIXdomainprotein[unculturedbacterium]|FolateSynthesisInhibitor|FARME|FOLATE-SYNTHESIS-INHABITOR	134
gi|995948847|gb|AMJ37094.1|GyrI-likesmallmoleculebindingdomainprotein[unculturedbacterium]|Tetracycline|FARME|TETRACYCLINE	289
gi|636671757|gb|AIA13450.1|thymidylatesynthase[unculturedbacterium]|FolateSynthesisInhibitor|FARME|FOLATE-SYNTHESIS-INHABITOR	331
gi|636675186|gb|AIA15752.1|Uncharacterizedconservedprotein(DUF2293)[unculturedbacterium]|FolateSynthesisInhibitor|FARME|FOLATE-SYNTHESIS-INHABITOR	124
gi|636669247|gb|AIA11858.1|thymidylatesynthase,partial[unculturedbacterium]|FolateSynthesisInhibitor|FARME|FOLATE-SYNTHESIS-INHABITOR	145
1|167052|41|Human-Microbiome-3.9M-Gene-Catalog-(metahit-v2)|MC3.MG110.AS1.GP1.C55638.G2|van|MUSTARD|GLYCOPEPTIDE	351
gi|995950687|gb|AMJ38402.1|glycosylhydrolasesfamily28[unculturedbacterium]|Amphenicol|FARME|PHENICOL	451
1|220533|36|Human-Microbiome-3.9M-Gene-Catalog-(metahit-v2)|MC3.MG115.AS1.GP1.C49747.G3|sul|MUSTARD|SULFONAMIDE	309
1|235922|23|Human-Microbiome-3.9M-Gene-Catalog-(metahit-v2)|MC3.MG117.AS1.GP1.C23735.G8|dfrA|MUSTARD|TRIMETHOPRIM	158
1|977937|39|Human-Microbiome-3.9M-Gene-Catalog-(metahit-v2)|MC3.MG176.AS1.GP1.C38393.G4|tetM|MUSTARD|TETRACYCLINE	593
gi|636668290|gb|AIA11283.1|Dihydrofolatereductase[unculturedbacterium]|FolateSynthesisInhibitor|FARME|FOLATE-SYNTHESIS-INHABITOR	166
gi|636667118|gb|AIA10531.1|dihydroneopterinaldolase[unculturedbacterium]|FolateSynthesisInhibitor|FARME|FOLATE-SYNTHESIS-INHABITOR	130
gi|636679027|gb|AIA18344.1|Dihydrofolatereductase[unculturedbacterium]|FolateSynthesisInhibitor|FARME|FOLATE-SYNTHESIS-INHABITOR	162
CBJ82983.1|XEC-1|beta-lactamase/D-alacarboxypeptidase;penicillinresistance,penicillin-bindingprotein(PBP)[XenorhabdusbovieniiSS-2004]|BLDB|BETA-LACTAM	393
1|287087|39|Human-Microbiome-3.9M-Gene-Catalog-(metahit-v2)|MC3.MG12.AS1.GP1.C41166.G8|tetM|MUSTARD|TETRACYCLINE	719
gi|636676576|gb|AIA16684.1|PilZdomainprotein[unculturedbacterium]|FolateSynthesisInhibitor|FARME|FOLATE-SYNTHESIS-INHABITOR	121
KKO10549.1|OXA-D1467|hypotheticalproteinLCGC14_0020280[marinesedimentmetagenome]|BLDB|BETA-LACTAM	295
3|3873868|12|ARD-Forsberg-gene-catalog|S14_AZ_2_KJ695230_1_1|blaa|MUSTARD|BETA-LACTAM	311
1|295868|26|Human-Microbiome-3.9M-Gene-Catalog-(metahit-v2)|MC3.MG12.AS1.GP1.C49629.G12|erm|MUSTARD|MACROLIDE	270
gi|636674323|gb|AIA15187.1|tRNAsynthetasesclassII(D,KandN),partial[unculturedbacterium]|FolateSynthesisInhibitor|FARME|FOLATE-SYNTHESIS-INHABITOR	176
gi|636673022|gb|AIA14313.1|Dihydrofolatereductase[unculturedbacterium]|FolateSynthesisInhibitor|FARME|FOLATE-SYNTHESIS-INHABITOR	167
gi|995948443|gb|AMJ36801.1|DDEdomainprotein[unculturedbacterium]|Beta-lactam|FARME|BETA-LACTAM	238
WP_082972239.1|SHE1B3-1|subclassB1metallo-beta-lactamase[Shewanellasp.UCD-FRSSP16_17]|BLDB|BETA-LACTAM	276
1|1347302|8|Human-Microbiome-3.9M-Gene-Catalog-(metahit-v2)|MC3.MG216.AS1.GP1.C9529.G30|aph|MUSTARD|AMINOGLYCOSIDE	302
ZP_02913367undecaprenolkinase[Geobacillussp.WCH70].|bacitracin__bacA|SARG|BACITRACIN	273
1|419383|23|Human-Microbiome-3.9M-Gene-Catalog-(metahit-v2)|MC3.MG125.AS1.GP1.C22403.G2|dfrA|MUSTARD|TRIMETHOPRIM	140
gi|636676810|gb|AIA16845.1|Na+dependentnucleosidetransporter,partial[unculturedbacterium]|FolateSynthesisInhibitor|FARME|FOLATE-SYNTHESIS-INHABITOR	176
1|535564|26|Human-Microbiome-3.9M-Gene-Catalog-(metahit-v2)|MC3.MG136.AS1.GP1.C46550.G39|erm|MUSTARD|MACROLIDE	264
gi|995946829|gb|AMJ35637.1|alpha/betahydrolasefamily[unculturedbacterium]|Amphenicol|FARME|PHENICOL	207
WP_072316164.1|SIN1B1-1|subclassB1metallo-beta-lactamase[Sinomicrobiumoceani]|BLDB|BETA-LACTAM	250
1|1483364|12|Human-Microbiome-3.9M-Gene-Catalog-(metahit-v2)|MC3.MG234.AS1.GP1.C31242.G13|blaa|MUSTARD|BETA-LACTAM	318
gi|636675812|gb|AIA16175.1|Dihydrofolatereductase[unculturedbacterium]|FolateSynthesisInhibitor|FARME|FOLATE-SYNTHESIS-INHABITOR	156
gi|636680363|gb|AIA19223.1|MajorFacilitatorSuperfamily[unculturedbacterium]|Tetracycline|FARME|TETRACYCLINE	256
WP_033698312.1|PPU-38|MULTISPECIES:classCbeta-lactamase[Pseudomonas]|BLDB|BETA-LACTAM	382
gi|636671404|gb|AIA13219.1|RibDC-terminaldomainprotein[unculturedbacterium]|FolateSynthesisInhibitor|FARME|FOLATE-SYNTHESIS-INHABITOR	173
gi|636674821|gb|AIA15510.1|BacterialmembraneproteinNterminal,partial[unculturedbacterium]|FolateSynthesisInhibitor|FARME|FOLATE-SYNTHESIS-INHABITOR	159
NC_011595.7057907.p01MultidrugresistanceproteinmexB(Multidrug-effluxtransportermexB).[V]COG0841Cation/multidrugeffluxpump.EncodedbygeneABBFA_000816.Homology:Acriflavinresistanceprotein(HMMPfam:PF00873,score:0)(FPrintScan:PR00702,score:1.4e-99).ARO:3000378mexB.[AcinetobacterbaumanniiAB307-0294]|multidrug__mexB|SARG|MULTIDRUG	1031
gi|636676400|gb|AIA16563.1|BacterialDNApolymeraseIIIalphasubunit[unculturedbacterium]|Tetracycline|FARME|TETRACYCLINE	455
gi|636678405|gb|AIA17922.1|D-alanine--D-alanineligase,partial[unculturedbacterium]|Glycopeptide|FARME|GLYCOPEPTIDE	325
